Year,Company/Brand,Sector,Stage,Amount($),HeadQuarter
2020,Innerchef,Technology,Series A,1000000.0,Gurgaon
2020,Epigamia,Commerce,Series C,3000000.0,Mumbai
2020,StyleNook,Commerce,Series A,3000000.0,Mumbai
2020,Callido Learning,Technology,Series A,3000000.0,Mumbai
2020,Soxytoes,Commerce,Series A,3000000.0,Delhi
2020,F5,Commerce,Seed,3000000.0,Delhi
2020,Paper Boat,Food & Beverages,Series A,4049500.0,Bangalore
2020,Strata,Technology,Seed,1500000.0,Bangalore
2020,Salesken,Technology,Series A,8000000.0,Bangalore
2020,Arya,Technology,Series B,6000000.0,Noida
2020,Leap Finance,Technology,Series A,5500000.0,Bangalore
2020,Sleepy Owl,Food & Beverages,Series A,3000000.0,Delhi
2020,Tricog,Technology,Series B,10500000.0,Bangalore
2020,GogoBus,Technology,Series A,3000000.0,Delhi
2020,Trell,Commerce,Pre-Series,4000000.0,Bangalore
2020,Spaciya Consultants,Agriculture,Pre-Series,500000.0,Noida
2020,Bounce,Transport,Series A,6500000.0,Bangalore
2020,Neeman,Commerce,Pre-Series,1000000.0,Unknown
2020,Chqbook,Technology,Series A,5000000.0,Gurugram
2020,Oda Class,Technology,Pre-Series,3000000.0,Bangalore
2020,goStops,Agriculture,Series A,3000000.0,Delhi
2020,Umeed Housing,Technology,Later Stage,23000000.0,Haryana
2020,Vogo,Transport,Series C,20000000.0,Bangalore
2020,Flick Stree,Technology,Series A,3000000.0,Mumbai
2020,Qure ai,Technology,Series A,16000000.0,Mumbai
2020,MinionLabs,Education,Series A,3000000.0,Bangalore
2020,Josh Talks,Agriculture,Pre-Series,1500000.0,Haryana
2020,PhoneParLoan,Technology,Series A,3000000.0,Delhi
2020,RailYatri,Hospitality,Series A,13800000.0,Noida
2020,AjnaLens,Technology,Pre-Series,1500000.0,Thane
2020,Pepper,Commerce,Seed,306900.0,Mumbai
2020,iMerit,Technology,Series B,20000000.0,Kolkata
2020,Invideo,Agriculture,Series A,2500000.0,Unknown
2020,AvalonMeta,Technology,Series A,420000.0,Unknown
2020,Near Store,Commerce,Seed,300000.0,Mumbai
2020,ElecTorq,Technology,Series A,3000000.0,Delhi
2020,Prayaan Capital,Technology,Seed,1200000.0,Chennai
2020,Sanfe,Agriculture,Pre-Series,1100000.0,Delhi
2020,Go Desi,Technology,Seed,627300.0,Delhi
2020,Zvesta,Technology,Series A,5500000.0,Gurugram
2020,Dunzo,Transport,Series A,11000000.0,Bangalore
2020,Digit Insurance,Technology,Series A,340000.0,Bangalore
2020,Yolo,Transport,Seed,600000.0,Gurugram
2020,SmartVizX,Technology,Pre-Series,1397000.0,Unknown
2020,MaxWholesale,Commerce,Series A,3000000.0,Delhi
2020,Carbon Clean,Technology,Series A,16000000.0,Unknown
2020,Onsitego,Commerce,Series B,19000000.0,Unknown
2020,Genius Corner,Technology,Series A,250000.0,Noida
2020,PlanetSpark,Technology,Series A,448500.0,Gurugram
2020,CamCom,Technology,Series A,3000000.0,Bangalore
2020,Simsim,Commerce,Series B,8000000.0,Bangalore
2020,Shuttl,Transport,Series C,7975700.0,Delhi
2020,HooLiv,Agriculture,Series A,3000000.0,Delhi
2020,ClassMonitor,Technology,Series A,3000000.0,Indore
2020,Friyey,Business Intelligence,Series A,3000000.0,Pune
2020,Oga,Lifestyle,Series A,330000.0,Bangalore
2020,Big Basket,Commerce,Series A,3500000.0,Bangalore
2020,CYFIRMA,Technology,Series A,3000000.0,Bangalore
2020,Innoviti,Agriculture,Series A,5000000.0,Bangalore
2020,Paytm money,Technology,Series A,5600000.0,Bangalore
2020,Vedantu,Technology,Series C,24000000.0,Bangalore
2020,Yap,Technology,Series A,1402000.0,Chennai
2020,Clover,Technology,Series A,5500000.0,Bangalore
2020,CodingNinjas,Technology,Series A,5200000.0,Delhi
2020,Furlenco,Commerce,Series C,2200000.0,Bangalore
2020,Brick&Bolt,Agriculture,Pre-Series,1500000.0,Bangalore
2020,HempStreet,Technology,Pre-Series,1000000.0,Unknown
2020,MoEngage,Commerce,Series C,25000000.0,Bangalore
2020,Classplus,Technology,Pre-Series,2500000.0,Unknown
2020,Chaayos,Food & Beverages,Series A,21500000.0,Unknown
2020,PetPooja,Technology,Series A,2000000.0,Ahmedabad
2020,Altor,Technology,Series A,3000000.0,Unknown
2020,WorkIndia,Technology,Series A,6000000.0,Unknown
2020,Qyuki,Agriculture,Series A,3500000.0,Mumbai
2020,Picxy,Agriculture,Series A,250000.0,Hyderabad
2020,Krimanshi,Technology,Series A,20000.0,Jodhpur
2020,NEETprep,Technology,Series A,3000000.0,Delhi
2020,Dot Pvt. Ltd,Technology,Seed,8000000.0,Gurugram
2020,Kuku FM,Agriculture,Series A,5500000.0,Mumbai
2020,SuperMoney,Technology,Pre-Series,1000000.0,Mumbai
2020,Rebel Foods,Technology,Series A,4900000.0,Unknown
2020,AlphaVector,Technology,Series A,3000000.0,Bangalore
2020,Fox Capital,Technology,Series A,2500000.0,Jaipur
2020,Tribe Theory,Agriculture,Series A,3500000.0,Bangalore
2020,Fleetx,Technology,Series A,1402400.0,Unknown
2020,Embibe,Technology,Series A,12618300.0,Mumbai
2020,Entri,Technology,Seed,1400000.0,Kochi
2020,Oye! Rickshaw,Transport,Series A,10000000.0,Unknown
2020,Seal Professional,Technology,Pre-Series,3000000.0,Bangalore
2020,Sprinng Foods,Food & Beverages,Series A,3000000.0,Mumbai
2020,1MG,Technology,Series A,9900000.0,Gurugram
2020,Aagey,Technology,Series A,3000000.0,Bangalore
2020,Doubtnut,Technology,Series A,15000000.0,Gurugram
2020,AdonMo,Technology,Series A,3000000.0,Bangalore
2020,RACEnergy,Transport,Seed,3000000.0,Unknown
2020,Kisan Network,Technology,Seed,3000000.0,Gurugram
2020,Yolo,Transport,Seed,600000.0,Gurugram
2020,Unotech,Technology,Series A,2000000.0,Mumbai
2020,Zetwerk,Commerce,Series A,2200000.0,Bangalore
2020,CureSkin,Technology,Series A,500000.0,Bangalore
2020,WizKlub,Technology,Seed,982530.0,Bangalore
2020,Uniplatform Tech,Technology,Series A,3000000.0,Delhi
2020,INdwealth,Technology,Series C,12000000.0,Gurugram
2020,GetVantage,Technology,Seed,3000000.0,Mumbai
2020,Konfinity,Technology,Series A,3000000.0,Noida
2020,Pine Labs,Technology,Series A,3000000.0,Noida
2020,Instoried,Technology,Series A,3000000.0,Delhi
2020,Nupay,Finance,Series A,3000000.0,Haryana
2020,Samosa Singh,Food & Beverages,Series A,2700000.0,Bangalore
2020,Crysta,Technology,Pre-Series,1403400.0,Delhi
2020,Eupheus Learning,Technology,Series A,4300000.0,New Delhi
2020,Park+,Technology,Series A,11000000.0,Unknown
2020,Goodmylk,Agriculture,Seed,400000.0,Bangalore
2020,SmartKarrot,Technology,Series A,1000000.0,Unknown
2020,Tea Trunk,Agriculture,Series A,220000.0,Goa
2020,Mera Cashier,Technology,Seed,250000.0,Noida
2020,Samya AI,Technology,Seed,6000000.0,Unknown
2020,Kristal AI,Technology,Series A,6000000.0,Unknown
2020,Invento Robotics,Technology,Seed,281300.0,Unknown
2020,Zimyo,Technology,Series A,3000000.0,Gurugram
2020,Sabse Sasta Dukaan,Health,Series A,3000000.0,Kolkata
2020,Fitphilia,Technology,Series A,3000000.0,Mumbai
2020,Medicus,Technology,Series A,12700.0,Mumbai
2020,Monech,Technology,Seed,12700.0,Mumbai
2020,Teach Us,Technology,Seed,12700.0,Unknown
2020,Dealberg,Commerce,Series A,3000000.0,Bangalore
2020,Extra Edge,Technology,Pre-Series,700000.0,Pune
2020,Capital Quotient,Technology,Series A,600000.0,Bangalore
2020,Karfa,Commerce,Seed,25000.0,Delhi
2020,Gamerji,Agriculture,Series A,400000.0,Unknown
2020,ProEves,Agriculture,Seed,507000.0,Delhi
2020,Toddle,Agriculture,Series A,3000000.0,Bengaluru
2020,Aesthetic Nutrition,Food & Beverages,Pre-Series,3000000.0,Unknown
2020,Ninjacart,Technology,Series C,10000000.0,Bangalore
2020,TechnifyBiz,Technology,Seed,2000000.0,Unknown
2020,Wysh,Commerce,Series A,2000000.0,Hyderabad
2020,Keito,Technology,Seed,160000.0,Pune
2020,Klub,Technology,Pre-Seed,2000000.0,Unknown
2020,Aadhar,Commerce,Seed,3000000.0,Mumbai
2020,IncubateHub,Technology,Series A,3000000.0,Bengaluru
2020,Rage Coffee,Commerce,Series A,3000000.0,Delhi
2020,Skilancer,Technology,Series A,3000000.0,Noida
2020,Harappa Education,Technology,Series A,3000000.0,New Delhi
2020,Rheo,Agriculture,Series A,2000000.0,Unknown
2020,Axio Biosolutions,Technology,Series B,5200000.0,Bangalore
2020,Techbooze,Business Intelligence,Series A,15000000.0,Unknown
2020,PayMart,Technology,Series A,3000000.0,Chandigarh
2020,Testbook,Technology,Series B,8400000.0,Unknown
2020,FabAlley,Commerce,Series A,1100000.0,Noida
2020,HaikuJAM,Agriculture,Series A,3400000.0,Unknown
2020,Mamaearth,Commerce,Series A,18300000.0,Unknown
2020,Rentomojo,Agriculture,Series A,2000000.0,Unknown
2020,Generico,Agriculture,Series A,1400000.0,Mumbai
2020,Chai Kings,Agriculture,Series A,1000000.0,Chennai
2020,Rivigo,Transport,Later Stage,3400000.0,Gurugram
2020,BuildPan,Technology,Seed,3000000.0,Indore
2020,Shiksha,Technology,Series A,181000.0,Unknown
2020,Super Surfaces,Agriculture,Series A,500000.0,Hyderabad
2020,Quicko,Agriculture,Series A,280000.0,Ahmedabad
2020,Satin Creditcare,Technology,Series A,15000000.0,Gurgaon
2020,XpressBees,Transport,Series A,10000000.0,Unknown
2020,FarmERP,Technology,Series A,3000000.0,Pune
2020,Wealth Bucket,Technology,Series A,3000000.0,Unknown
2020,GoMechanic,Technology,Series B,14700000.0,Delhi
2020,Fashor,Beauty & Fashion,Pre-Series,1000000.0,Chennai
2020,Leverage Edu,Technology,Series A,1500000.0,Delhi
2020,EpiFi,Technology,Seed,13200000.0,Unknown
2020,Purplle,Beauty & Fashion,Series A,8000000.0,Mumbai
2020,Shuttl,Transport,Series C,8043000.0,Delhi
2020,Pando,Technology,Series A,9000000.0,Chennai
2021,Unbox Robotics,Technology,Pre-Series,1200000.0,Chennai
2021,FypMoney,Technology,Seed,2000000.0,Indore
2021,Comofi Medtech,Technology,Seed,200000.0,Hyderabad
2021,Qube Health,Technology,Pre-Series,6000000.0,Gurgaon
2021,Vitra.ai,Technology,Seed,6000000.0,Bengaluru
2021,Taikee,Commerce,Seed,1000000.0,Pune
2021,Fitterfly,Technology,Pre-Series,3000000.0,Gurgaon
2021,FreeStand,Commerce,Seed,100000.0,Bengaluru
2021,MyDentalPlan,Agriculture,Seed,700000.0,New Delhi
2021,Freyr Energy,Energy,Seed,2000000.0,New Delhi
2021,DealShare,Commerce,Seed,9000000.0,Belgaum
2021,ORAI,Technology,Pre-Series,400000.0,New Delhi
2021,ixamBee,Technology,Seed,300000.0,Noida
2021,CoinSwitch Kuber,Technology,Series B,25000000.0,New Delhi
2021,Uable,Technology,Seed,6000000.0,Hyderabad
2021,ZFW Hospitality,Food & Beverages,Pre-Seed,150000.0,Mumbai
2021,Optimized Electrotech,Agriculture,Pre-Series,1800000.0,Bengaluru
2021,Northern Arc,Technology,Seed,5000000.0,Gurgaon
2021,Chara,Technology,Seed,850000.0,Mumbai
2021,Sirona Hygiene,Technology,Series A,3000000.0,Bengaluru
2021,TrulyMadly,Agriculture,Pre-Series,2000000.0,Bengaluru
2021,Vidyakul,Technology,Seed,500000.0,Gurgaon
2021,Jambox Games,Agriculture,Seed,1100000.0,Noida
2021,Miko,Agriculture,Seed,6000000.0,New Delhi
2021,SuperK,Commerce,Seed,800000.0,Andheri
2021,TagZ Foods,Food & Beverages,Pre-Series,500000.0,Bengaluru
2021,Fuel Buddy,Energy,Seed,1000000.0,Mumbai
2021,M1xchange,Technology,Seed,10000000.0,New Delhi
2021,Spintly,Technology,Seed,500000.0,Chennai
2021,EF Polymer,Technology,Seed,200000.0,Gurgaon
2021,boAt,Agriculture,Seed,6000000.0,Bengaluru
2021,TruNativ,Food & Beverages,Seed,6000000.0,Hyderabad
2021,iBus,Agriculture,Seed,21000000.0,Jaipur
2021,Puresh Daily,Agriculture,Seed,100000.0,Gurgaon
2021,LearnVern,Technology,Seed,1000000.0,Bengaluru
2021,LimeChat,Technology,Seed,7500000.0,Bengaluru
2021,Dybo,Technology,Seed,100000.0,Bengaluru
2021,moEVing,Transport,Seed,1000000.0,Bengaluru
2021,WeWork India,Hospitality,Seed,26000000.0,Bengaluru
2021,Solethreads,Beauty & Fashion,Series A,1000000.0,Noida
2021,Beldara,Commerce,Seed,7400000.0,Pune
2021,CredFlow,Technology,Seed,2000000.0,Bengaluru
2021,Do Your Thng,Commerce,Seed,1500000.0,New Delhi
2021,Oye Rickshaw,Transport,Seed,3000000.0,Pune
2021,Legitquest,Technology,Seed,600000.0,Mumbai
2021,AntWak,Technology,Seed,6000000.0,Mumbai
2021,PlayShifu,Technology,Series B,17000000.0,New Delhi
2021,Pitstop,Transport,Series A,3500000.0,Gurgaon
2021,Lendingkart,Technology,Debt Financing,15000000.0,Pune
2021,Karnival,Technology,Seed,2500000.0,Gurgaon
2021,WESS,Energy,Seed,2000000.0,Pune
2021,ShopSe,Technology,Seed,5500000.0,Bengaluru
2021,Fantasy Akhada,Sports,Seed,600000.0,Bengaluru
2021,Rage Coffee,Food & Beverages,Pre-Series,6000000.0,Ahmedabad
2021,Avanti Finance,Technology,Series A,26000000.0,Gurgaon
2021,Kudos,Technology,Pre-Series,6000000.0,Bengaluru
2021,Superpro.ai,Agriculture,Seed,3000000.0,Mumbai
2021,WiT-ACE,Business Intelligence,Seed,1000000.0,Jaipur
2021,Safexpay,Technology,Seed,6000000.0,Ahmedabad
2021,PumPumPum,Agriculture,Pre-Series,700000.0,Bengaluru
2021,Speciale Invest,Technology,Seed,10000000.0,Mumbai
2021,Eunimart,Commerce,Pre-Series,700000.0,Kolkata
2021,CareerLabs,Technology,Seed,2200000.0,Chennai
2021,GetWork,Business Intelligence,Seed,200000.0,Noida
2021,Easebuzz,Commerce,Series A,4000000.0,Bengaluru
2021,Chingari,Agriculture,Seed,13000000.0,Bengaluru
2021,DusMinute,Commerce,Pre-Series,1100000.0,Bengaluru
2021,Onsurity,Agriculture,Seed,6000000.0,Bengaluru
2021,Karbon Card,Technology,Seed,6000000.0,Unknown
2021,Factors.AI,Technology,Seed,2000000.0,Mumbai
2021,Elevar,Sports,Seed,2000000.0,Bengaluru
2021,Studio Sirah,Technology,Seed,800000.0,Bengaluru
2021,OTO Capital,Technology,Seed,6000000.0,Singapore
2021,1Bridge,Commerce,Seed,2500000.0,Unknown
2021,Skeps,Technology,Seed,9500000.0,Gurugram
2021,Curefoods,Food & Beverages,Seed,13000000.0,Bengaluru
2021,TartanSense,Technology,Seed,5000000.0,Unknown
2021,Bewakoof,Technology,Seed,8000000.0,Kolkata
2021,Kirana247,Transport,Seed,1000000.0,Bengaluru
2021,FanPlay,Technology,Unknown,6000000.0,Gujarat
2021,NeoDocs,Technology,Seed,6000000.0,Bengaluru
2021,IsGoingOnline,Commerce,Seed,200000.0,New Delhi
2021,Camp K12,Technology,Seed,12000000.0,Bengaluru
2021,Elda Health,Agriculture,Seed,1500000.0,Haryana
2021,Sporjo,Technology,Seed,2000000.0,Bengaluru
2021,Advantage Club,Technology,Seed,1700000.0,Haryana
2021,SuperGaming,Agriculture,Seed,5500000.0,Bengaluru
2021,Ruptok,Technology,Seed,1000000.0,New Delhi
2021,TartanSense,Technology,Series A,5000000.0,Mumbai
2021,Kirana247,Transport,Pre-Series,1000000.0,Kerala
2021,NeoDocs,Technology,Pre-Seed,6000000.0,Gurugram
2021,IsGoingOnline,Commerce,Pre-Series,200000.0,Mumbai
2021,Camp K12,Technology,Series A,12000000.0,Bengaluru
2021,Elda Health,Agriculture,Seed,1500000.0,Gurugram
2021,Sporjo,Technology,Pre-Series,2000000.0,Bengaluru
2021,SuperGaming,Agriculture,Series A,5500000.0,Bengaluru
2021,O’ Be Cocktails,Commerce,Seed,400000.0,Mumbai
2021,AppsForBharat,Lifestyle,Seed,4000000.0,Bengaluru
2021,Imagimake,Commerce,Seed,6000000.0,Gurugram
2021,Smytten,Commerce,Series A,6000000.0,Bengaluru
2021,Syook,Agriculture,Series A,1000000.0,Haryana
2021,Akudo,Technology,Pre-Seed,6000000.0,Hyderabad
2021,NOTO,Commerce,Pre-Series,500000.0,Bengaluru
2021,Lumiq,Technology,Seed,2000000.0,Jodhpur
2021,CommerceUp,Technology,Seed,6000000.0,Bengaluru
2021,Breathe Well-being,Agriculture,Series A,5500000.0,Mumbai
2021,Hike,Technology,Seed,6000000.0,Bengaluru
2021,House of Kieraya,Lifestyle,Seed,15000000.0,Mumbai
2021,goEgoNetwork,Transport,Seed,2000000.0,New Delhi
2021,Probus,Technology,Pre-Series,500000.0,Bengaluru
2021,DrinkPrime,Commerce,Seed,1000000.0,Gurugram
2021,Smart Express,Transport,Seed,10000000.0,Mumbai
2021,SATYA MicroCapital,Finance,Seed,10000000.0,Chennai
2021,Snack Amor,Food & Beverages,Seed,6000000.0,Ahmedabad
2021,Hashnode,Technology,Series A,6700000.0,Bengaluru
2021,RACEnergy,Transport,Seed,1300000.0,Bengaluru
2021,BharatPe,Technology,Debt Financing,20000000.0,Pune
2021,Gyde,Technology,Seed,250000.0,Unknown
2021,BatteryPool,Transport,Seed,6000000.0,Bengaluru
2021,AgNext,Technology,Series A,21000000.0,Bengaluru
2021,Xpresslane,Technology,Pre-Seed,400000.0,Bengaluru
2021,LoanKuber,Agriculture,Pre-Series,1200000.0,Bengaluru
2021,OYO,Hospitality,Later Stage,5000000.0,New Delhi
2021,YPay,Technology,Seed,400000.0,Bengaluru
2021,SleepyCat,Commerce,Seed,3800000.0,Gujarat
2021,Ultrahuman,Agriculture,Seed,17500000.0,Pune
2021,Yellow Class,Technology,Seed,6000000.0,Mumbai
2021,Yojak,Commerce,Seed,3800000.0,Gurugram
2021,CreatorStack,Technology,Seed,2000000.0,Bengaluru
2021,Expertrons,Technology,Seed,2300000.0,Mumbai
2021,Rage Coffee,Food & Beverages,Seed,5000000.0,Bengaluru
2021,Klub,Finance,Seed,20000000.0,Jaipur
2021,Navia Life Care,Agriculture,Seed,1000000.0,Delhi
2021,1K Kirana Bazaar,Commerce,Seed,7000000.0,Kolkata
2021,Locale.ai,Business Intelligence,Seed,1000000.0,Mumbai
2021,MetroRide,Transport,Seed,6000000.0,Bengaluru
2021,Miko,Agriculture,Seed,28000000.0,Bengaluru
2021,Whiz League,Technology,Seed,300000.0,New Delhi
2021,Hash,Agriculture,Seed,3500000.0,Bengaluru
2021,Unacademy,Technology,Seed,6000000.0,Mumbai
2021,Log 9 Materials,Technology,Series A,8500000.0,Indore
2021,upGrad,Technology,Seed,25000000.0,Bengaluru
2021,FlashPrep,Technology,Pre-Seed,500000.0,Gujarat
2021,Kenko Health,Technology,Pre-Series,1700000.0,Gurugram
2021,Wiz Freight,Transport,Seed,3500000.0,California
2021,Credgenics,Finance,Series A,25000000.0,Thane
2021,BlueLearn,Technology,Pre-Seed,400000.0,Bengaluru
2021,NimbleBox.ai,Technology,Seed,1000000.0,Hyderabad
2021,Pickrr,Transport,Series B,12000000.0,Mumbai
2021,Grip Invest,Finance,Series A,3000000.0,Bengaluru
2021,Blue Tokai Coffee Roasters,Food & Beverages,Series A,2000000.0,Dhingsara
2021,Neeman,Commerce,Series A,2000000.0,Mumbai
2021,GoSats,Technology,Seed,700000.0,Bengaluru
2021,StockGro,Technology,Pre-Series,5000000.0,Mumbai
2021,Onsurity,Agriculture,Series A,16000000.0,Bengaluru
2021,Khabri,Agriculture,Pre-Series,2000000.0,Gurugram
2021,Celcius,Transport,Seed,500000.0,Jaipur
2021,AyuRythm,Agriculture,Seed,6000000.0,Mumbai
2021,Enguru,Technology,Pre-Series,6000000.0,Patna
2021,Rocket Skills,Technology,Pre-Seed,200000.0,Pune
2021,RenewBuy,Technology,Series C,10000000.0,Bengaluru
2021,Faarms,Technology,Seed,2000000.0,Mumbai
2021,UrbanMatrix Technologies,Agriculture,Seed,100000.0,Mumbai
2021,Pixuate,Technology,Seed,1000000.0,Bengaluru
2021,Playo,Technology,Pre-Series,500000.0,Mumbai
2021,Toothsi,Agriculture,Series B,20000000.0,Bengaluru
2021,Soothe Healthcare,Commerce,Series C,10000000.0,Gurugram
2021,Goodmeetings,Technology,Series A,1700000.0,New Delhi
2021,Apnaklub,Commerce,Seed,3500000.0,New Delhi
2021,ChefKart,Commerce,Pre-Seed,300000.0,Unknown
2021,Fashinza,Technology,Series A,20000000.0,Bengaluru
2021,Fabheads,Agriculture,Pre-Series,6000000.0,New Delhi
2021,QuickShift,Transport,Seed,770000.0,Mumbai
2021,StackBOX,Transport,Seed,1200000.0,Bengaluru
2021,MedPrime Technologies,Agriculture,Seed,6000000.0,Mumbai
2021,PayGlocal,Finance,Series A,4900000.0,Jodhpur
2021,Pocket FM,Agriculture,Series B,22000000.0,Mumbai
2021,CHARGE+ZONE,Transport,Seed,10000000.0,Bengaluru
2021,PlanetSpark,Business Intelligence,Series B,13000000.0,Mumbai
2021,LenDenClub,Finance,Series A,10000000.0,Mumbai
2021,CometChat,Technology,Series A,10000000.0,Bengaluru
2021,Probus Insurance,Finance,Seed,6700000.0,San Francisco
2021,CloudSEK,Technology,Series A,7000000.0,Bengaluru
2021,Exponent Energy,Transport,Pre-Series,5000000.0,Chennai
2021,Trinkerr,Commerce,Series A,6600000.0,San Ramon
2021,NephroPlus,Hospitality,Later Stage,24000000.0,Plano
2021,Unremot,Technology,Seed,700000.0,Unknown
2021,FanAnywhere,Finance,Seed,6000000.0,Bengaluru
2021,PingoLearn,Education,Seed,200000.0,Mumbai
2021,Spry,Agriculture,Seed,1500000.0,Kolkata
2021,Enmovil,Technology,Pre-Series,1300000.0,Bengaluru
2021,ASQI Advisors,Finance,Pre-Series,1000000.0,Bengaluru
2021,Insurance Samadhan,Finance,Pre-Series,725000.0,Sydney
2021,Evenflow Brands,Commerce,Seed,500000.0,San Francisco Bay Area
2021,MasterChow,Agriculture,Seed,461000.0,New Delhi
2021,Fullife Healthcare,Commerce,Seed,6000000.0,Mumbai
2021,MoEVing,Technology,Seed,6000000.0,Chennai
2021,Plix,Lifestyle,Series A,5000000.0,Bengaluru
2021,Practically,Education,Seed,5000000.0,Sydney
2021,Nestasia,Commerce,Series A,4000000.0,Milano
2021,TranZact,Technology,Series A,7000000.0,Palmwoods
2021,Atomberg,Agriculture,Seed,20000000.0,Mumbai
2021,Stack,Finance,Seed,4500000.0,Kolkata
2021,PropReturns,Agriculture,Seed,1200000.0,Mumbai
2021,WeSkill,Education,Pre-Seed,4000000.0,Bengaluru
2021,Fitpage,Lifestyle,Seed,300000.0,Bengaluru
2021,ShopMyLooks,Technology,Seed,200000.0,London
2021,ByteLearn,Education,Seed,9500000.0,France
2021,Dista,Technology,Seed,1200000.0,Noida
2021,FRND,Agriculture,Series A,6500000.0,Mumbai
2021,Metadome,Technology,Pre-Series,4000000.0,San Francisco Bay Area
2021,Keka HR,Technology,Seed,1600000.0,Mumbai
2021,The Gourmet Jar,Food & Beverages,Seed,150000.0,Bengaluru
2021,Flo Mobility,Agriculture,Seed,400000.0,Trivandrum
2021,Yodacart,Commerce,Pre-Seed,225000.0,Cochin
2021,TheHouseMonk,Agriculture,Seed,5000000.0,Samastipur
2021,Sirona Hygiene,Lifestyle,Seed,10000000.0,Bengaluru
2021,Deciwood,Agriculture,Seed,200000.0,New Delhi
2021,Kohbee,Education,Pre-Seed,235000.0,Gurugram
2021,Perfora,Commerce,Pre-Seed,260000.0,Bengaluru
2021,Unbox Robotics,Transport,Series A,7000000.0,San Francisco Bay Area
2021,Gobillion,Commerce,Seed,2900000.0,Bengaluru
2021,RIPPLR,Transport,Series A,12000000.0,Bengaluru
2021,Eggoz,Food & Beverages,Series A,3500000.0,Kolkata
2021,Fabriclore,Technology,Pre-Series,700000.0,New Delhi
2021,Veefin,Technology,Seed,3000000.0,Bengaluru
2021,Verandah,Technology,Seed,1000000.0,San Francisco
2021,Karkinos Healthcare,Hospitality,Seed,6000000.0,Newcastle Upon Tyne
2021,OWO Technologies,Food & Beverages,Seed,3000000.0,Mumbai
2021,EsportsXO,Technology,Seed,1100000.0,Shanghai
2021,Zorgers,Hospitality,Seed,6000000.0,Gurugram
2021,BangDB,Technology,Seed,6000000.0,Mumbai
2021,Skippi Ice Pops,Food & Beverages,Seed,130000.0,Mumbai
2021,Glii,Agriculture,Seed,10000.0,New Delhi
2021,SecureNow,Finance,Series B,6000000.0,Rajastan
2021,Vendor Infra,Agriculture,Seed,265000.0,Mumbai
2021,Hakuna Matata,Technology,Seed,1000000.0,Kochi
2021,Hubhopper,Lifestyle,Seed,6000000.0,Bengaluru
2021,Comofi Medtech,Technology,Seed,200000.0,Indore
2021,Battery Smart,Agriculture,Seed,6000000.0,Noida
2021,Kutuki,Technology,Seed,2000000.0,Bengaluru
2021,Onelife,Agriculture,Seed,6000000.0,Hyderabad
2021,Eupheus,Technology,Series B,4000000.0,Bengaluru
2021,Pencil,Agriculture,Pre-Series,1000000.0,Ludhiana
2021,Aisle,Agriculture,Pre-Series,6000000.0,Kochi
2021,Marquee Equity,Technology,Seed,3800000.0,Bengaluru
2021,UptimeAI,Technology,Seed,1500000.0,Bengaluru
2021,WizKlub,Technology,Pre-Series,800000.0,Mumbai
2021,Zolve,Technology,Seed,15000000.0,Mumbai
2021,MediBuddy,Technology,Debt Financing,3000000.0,Bengaluru
2021,Pariksha,Technology,Pre-Series,2000000.0,Noida
2021,Express Stores,Commerce,Seed,1000000.0,Mumbai
2021,Zingbus,Transport,Pre-Series,6000000.0,Mumbai
2021,Phable,Technology,Series A,12000000.0,Hyderabad
2021,Codingal,Technology,Seed,6000000.0,Mumbai
2021,Supply6,Agriculture,Seed,100000.0,Pune
2021,Swajal,Agriculture,Pre-Series,1600000.0,Bengaluru
2021,Filo,Technology,Pre-Seed,260000.0,Mumbai
2021,Method & Madness,Agriculture,Seed,2000000.0,Mumbai
2021,EduFund,Technology,Pre-Seed,300000.0,Mumbai
2021,Zingavita,Technology,Seed,400000.0,Bengaluru
2021,Hypd Store,Commerce,Pre-Seed,6000000.0,Bengaluru
2021,Supersourcing,Technology,Seed,200000.0,Hyderabad
2021,AutomataPi,Agriculture,Seed,400000.0,Haryana
2021,Newton School,Technology,Series A,5000000.0,Bengaluru
2021,TenderCuts,Food & Beverages,Seed,15000000.0,Gurugram
2021,Siply,Technology,Seed,1000000.0,Noida
2021,SarvaGram,Technology,Series B,10000000.0,Thane
2021,Unlu,Agriculture,Seed,1000000.0,Noida
2021,GlobalFair,Finance,Seed,2000000.0,Bengaluru
2021,Eduvanz,Technology,Debt Financing,10000000.0,Ahmedabad
2021,OwO,Commerce,Seed,200000.0,Chennai
2021,Progcap,Technology,Debt Financing,1000000.0,Chennai
2021,ABL Workspaces,Hospitality,Pre-Series,600000.0,Dehradun
2021,Nazara Technologies,Agriculture,Seed,10000000.0,Chennai
2021,Scentials,Lifestyle,Seed,6000000.0,Chennai
2021,SplashLearn,Technology,Series C,18000000.0,Bengaluru
2021,Maya,Technology,Seed,2200000.0,Unknown
2021,GoTo,Transport,Seed,150000.0,Gurgaon
2021,Remedico,Agriculture,Seed,500000.0,Bengaluru
2021,PrepBytes,Technology,Seed,6000000.0,Haryana
2021,SATYA MicroCapital,Technology,Seed,20000000.0,Bengaluru
2021,YourPhysio,Technology,Pre-Seed,350000.0,San Franciscao
2021,Aviom Housing Finance,Technology,Debt Financing,1000000.0,Noida
2021,Hemp Horizons,Agriculture,Seed,200000.0,Bengaluru
2021,Koo,Agriculture,Series A,4100000.0,San Francisco
